route_id,stop_id,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10
73,1768,20880.0::45960.0::336.0490463215259,46680.0::70800.0::311.64179104477614,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2801,20978.0::46811.0::336.85527704485486,47531.0::70931.0::310.15384615384613,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2867,21060.0::46200.0::336.2125340599455,46920.0::71040.0::311.64179104477614,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,1467,21160.0::46350.0::335.42046948356807,47070.0::71157.0::311.25804375804375,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,9047,21193.0::47120.0::336.23655767484104,47840.0::71195.0::309.6170627274673,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4259,21252.0::46487.0::335.45652582159624,47207.0::71264.0::310.92790040320904,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2842,21283.0::46535.0::335.47272300469484,47255.0::71301.0::310.8113199700574,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4072B,21353.0::46639.0::335.5211737089202,47359.0::71381.0::310.5653567563067,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4261,21420.0::47460.0::336.3760217983651,48180.0::71460.0::308.8144329896907,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4268,21485.0::46827.0::335.66215962441316,47547.0::71547.0::310.42516666666666,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,6482,21532.0::46889.0::335.74596244131453,47609.0::71609.0::310.4995416666667,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2740,21600.0::46980.0::335.9154929577465,47700.0::71700.0::310.65,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2742,21695.0::47098.0::334.66121495327104,47818.0::71818.0::308.8035069623517,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2745,21788.0::47935.0::335.17423457371643,48655.0::71935.0::306.8808129215478,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2747,21877.0::48046.0::334.8600207586337,48766.0::72046.0::306.6335789754062,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2751,21939.0::48123.0::334.65506329113924,48843.0::72123.0::306.4703792521538,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2813,22018.0::48942.0::335.2692905822623,49662.0::72222.0::304.5118872774004,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2814,22080.0::49020.0::335.1098901098901,49740.0::72300.0::304.3801652892562,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2815B,22109.0::48341.0::333.0952509444145,49061.0::72335.0::304.19576002572467,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2816,22176.0::48434.0::332.5218748463845,49154.0::72415.0::303.77476773065956,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2817,22223.0::49221.0::333.072786916421,49941.0::72472.0::301.5499952385487,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2756,22281.0::49301.0::332.6437142857143,50021.0::72541.0::301.2378455672069,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2365,22353.0::49402.0::332.1101832410765,50122.0::72628.0::300.8803159753711,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2822,20580.0::37140.0::234.43548387096774,37860.0::52320.0::294.149377593361,52680.0::67020.0::194.18410041841005,67440.0::85260.0::254.2741935483871,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2758,22925.0::45926.0::333.12054820063395,46586.0::75566.0::304.70903880070546,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2853,23003.0::46691.0::333.40628385698807,47411.0::75671.0::302.8459016393443,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2854,23056.0::46761.0::333.67508341599785,47481.0::75741.0::302.8200819672131,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2855,23149.0::46225.0::334.34724540901504,46885.0::75865.0::304.6095238095238,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2856B,23220.0::46980.0::335.48302872062663,47700.0::75960.0::302.78688524590166,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2857B,23263.0::46380.0::335.9235125576398,47040.0::76003.0::304.51742083443594,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2755,23345.0::46492.0::336.4512227835651,47152.0::76085.0::304.38444228732794,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2749,23434.0::46614.0::337.0597321428571,47274.0::76174.0::304.2600317838697,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2746,23506.0::47373.0::336.4316036680832,48093.0::76246.0::302.35733181299884,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2743,23623.0::47535.0::336.82269455992133,48255.0::76363.0::302.2475466703181,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2741,23700.0::47640.0::337.07774798927613,48360.0::76440.0::302.2191780821918,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,6481,25296.0::47736.0::336.2094182825485,48456.0::76512.0::302.20278538812784,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4228,25353.0::47793.0::336.16994459833796,48513.0::76555.0::302.253196347032,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4205B,25440.0::48600.0::336.91689008042897,49320.0::76620.0::300.4249291784703,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4206B,26219.0::48659.0::336.02682363804246,49379.0::76662.0::300.2316612347079,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4207,26271.0::48711.0::335.9309325946445,49431.0::76699.0::300.0805140805141,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,1466,26383.0::48823.0::335.810757156048,49543.0::76779.0::299.7745886135805,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4251,26465.0::48905.0::335.7780701754386,49625.0::76838.0::299.565528009084,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2874,26580.0::49020.0::335.8171745152355,49740.0::76920.0::299.3181818181818,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,1746,26760.0::49200.0::335.8171745152355,49920.0::77100.0::299.3181818181818,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,1008,26814.0::49243.0::335.8171745152355,49963.0::77143.0::299.3239109848485,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,1009,26861.0::49281.0::335.8171745152355,50001.0::77181.0::299.3371212121212,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,1010,26937.0::49342.0::335.8171745152355,50062.0::77242.0::299.3761837121212,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,1747,27060.0::49440.0::336.5951742627346,50160.0::77340.0::299.4886363636364,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2162,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4106,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4107,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2730,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,2159B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4162,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
73,4165,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3257,18900.0::44964.0::336.2054345731355,45684.0::66264.0::290.47269193391645,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,2558,20040.0::33900.0::190.3448275862069,34320.0::46680.0::298.54368932038835,47340.0::59400.0::222.23880597014926,59640.0::71940.0::149.3296089385475,72600.0::86580.0::204.68354430379748,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4267,24038.0::45962.0::343.60097919216645,47450.0::73598.0::280.2571274878967,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4271,24120.0::46065.0::344.25002544529264,47543.0::73680.0::280.20937794322106,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4217,24229.0::46201.0::345.11327649208283,47665.0::73789.0::280.1841680129241,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,2370,24329.0::46326.0::345.94132833856435,47777.0::73889.0::280.18377334770116,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,1348,24420.0::47880.0::348.41269841269843,48600.0::73980.0::277.5208913649025,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,1350,24474.0::47227.0::348.37088699767895,47947.0::74034.0::280.07380952380953,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4213,24660.0::47460.0::349.7820163487738,48180.0::74220.0::280.188679245283,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4214,24735.0::47585.0::350.4990031717263,48305.0::74320.0::279.94357994153364,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4074B,24780.0::47660.0::350.94117647058823,48380.0::74380.0::279.81098109810983,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,6702,24847.0::47772.0::351.62129148792053,48492.0::74469.0::279.6284858314187,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,6706,24925.0::47902.0::352.4321529936478,48622.0::74573.0::279.44686752965583,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4594,25020.0::48060.0::353.45013477088946,48780.0::74700.0::279.2682926829268,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3225,25071.0::48162.0::353.7022258288894,48882.0::74296.0::280.130997503929,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3234,18600.0::33720.0::144.18367346938774,34140.0::45840.0::214.30769230769232,46440.0::57900.0::296.3874345549738,58320.0::70680.0::206.79611650485438,71880.0::86700.0::237.1875,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3238,24786.0::47406.0::305.17241379310343,48126.0::87101.0::299.35606494746895,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3252,24830.0::47450.0::305.17241379310343,48170.0::87136.0::299.35606494746895,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3281,24889.0::46789.0::303.36986301369865,47509.0::87183.0::301.38301015697135,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3282,24960.0::46860.0::303.36986301369865,47580.0::87240.0::301.41274238227146,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3253,25080.0::47760.0::303.968253968254,48480.0::87360.0::300.4297994269341,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4595,18960.0::44340.0::335.38922155688624,45060.0::66360.0::292.4788732394366,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,1242,19073.0::44501.0::336.0406212664277,45221.0::66521.0::292.4788732394366,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,6754,19156.0::45339.0::337.34531977162595,46059.0::66639.0::290.11661807580174,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,6755,19236.0::44734.0::337.0563051890068,45454.0::66754.0::292.4788732394366,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4253,19380.0::44940.0::338.0118694362018,45660.0::66960.0::292.4788732394366,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,1351,19561.0::45211.0::337.1653846153846,45931.0::67231.0::292.4788732394366,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,1356,19620.0::45300.0::337.2,46020.0::67320.0::292.4788732394366,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,2305,19679.0::45389.0::336.25066524747206,46109.0::67399.0::289.9075875486381,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4252,19766.0::45519.0::336.17230376515636,46239.0::67515.0::289.622546393259,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4258,19872.0::44957.0::335.16941052980496,45677.0::67655.0::291.70079185520365,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4266,19946.0::45068.0::335.1603179860881,45788.0::67754.0::291.50160445472136,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,4127,19980.0::45840.0::336.11464968152865,46560.0::67800.0::289.00293255131965,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3230,20760.0::43860.0::301.26506024096386,44580.0::65160.0::301.4195583596215,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3231,20842.0::43284.0::294.14414414414415,44004.0::65283.0::303.31560931081697,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3232,20892.0::44091.0::296.74724025974024,44811.0::65358.0::301.03357560436086,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,3233,20931.0::43439.0::294.225731981982,44159.0::65416.0::303.0869929430878,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
46,1145,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4014,21000.0::28740.0::157.4418604651163,29100.0::36840.0::136.97674418604652,37140.0::45420.0::116.52173913043478,45720.0::54480.0::138.08219178082192,54840.0::63720.0::108.24324324324324,63900.0::74400.0::141.42857142857142,75000.0::86220.0::232.4,0::0::0,0::0::0,0::0::0
24,3231,19260.0::36960.0::201.93675889328063,37440.0::53520.0::224.77611940298507,53880.0::69840.0::188.796992481203,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,3232,19328.0::35708.0::200.12987012987014,36128.0::52328.0::226.22222222222223,52808.0::69908.0::188.94736842105263,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,3233,19380.0::35760.0::200.12987012987014,36180.0::52380.0::226.22222222222223,52860.0::69960.0::188.94736842105263,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,3239,19414.0::36231.0::200.54364552003918,36711.0::52920.0::226.33231538034426,53340.0::70020.0::188.41726618705036,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,3235,19471.0::35896.0::200.48950017979143,36316.0::52539.0::226.51325278924983,53019.0::70119.0::188.94736842105263,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,3236,19517.0::37285.0::202.44989506820568,37765.0::53880.0::225.23813217499224,54240.0::70200.0::188.796992481203,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4653,19581.0::36481.0::201.28650904033378,36961.0::53211.0::226.89538461538461,53631.0::70311.0::188.41726618705036,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4655,19620.0::37440.0::202.94117647058823,37920.0::54060.0::225.61338289962825,54420.0::70380.0::188.796992481203,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4656,19691.0::36626.0::201.39080818591745,37106.0::53366.0::227.0479704797048,53786.0::70466.0::188.37865707434054,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4657,19766.0::36715.0::201.29049137154342,37195.0::53455.0::227.0479704797048,53875.0::70555.0::188.36330935251797,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4661B,19830.0::37692.0::202.72233085647244,38172.0::54354.0::226.0166852057842,54714.0::70632.0::188.2423671315492,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1193,19871.0::37741.0::202.7198697068404,38221.0::54411.0::226.10562075355156,54771.0::70681.0::188.14896291640477,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1195,19920.0::36900.0::201.2863070539419,37380.0::53640.0::227.0479704797048,54060.0::70740.0::188.41726618705036,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1196,22620.0::38820.0::208.66666666666666,39360.0::54960.0::224.07692307692307,55320.0::70860.0::188.22393822393823,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4059,22726.0::37642.0::208.2815768302494,38062.0::53902.0::227.5,54322.0::71002.0::188.41726618705036,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4062,22867.0::37807.0::208.79518072289156,38227.0::53587.0::227.109375,54067.0::71167.0::210.21052631578948,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4101,22920.0::37860.0::208.79518072289156,38280.0::53640.0::227.109375,54120.0::71220.0::210.21052631578948,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4109,23725.0::37959.0::201.30237459603765,38379.0::53725.0::226.83031408836177,54205.0::71305.0::210.21052631578948,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4115,23762.0::39322.0::203.03341902313625,39842.0::55082.0::225.11811023622047,55442.0::71342.0::210.9056603773585,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4103,23814.0::38063.0::201.49206961892062,38483.0::53814.0::226.54494162155112,54294.0::71394.0::210.21052631578948,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4104,23871.0::38129.0::201.613269743302,38549.0::53871.0::226.38049862942174,54351.0::71451.0::210.21052631578948,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4112,23948.0::38219.0::201.79808702964053,38639.0::53948.0::226.1519694297472,54428.0::71528.0::210.21052631578948,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4105,24000.0::38280.0::201.9327731092437,38700.0::54000.0::226.0,54480.0::71580.0::210.21052631578948,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4106,24070.0::38367.0::202.3448625585787,38787.0::54105.0::226.23854289071681,54585.0::71667.0::209.99894625922022,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4107,24116.0::38425.0::202.64731986861415,38845.0::54174.0::226.39444843107836,54654.0::71725.0::209.87877101517194,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4110,24240.0::39900.0::204.94252873563218,40380.0::55680.0::226.0,56040.0::71880.0::210.22727272727272,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,2519,24300.0::39060.0::203.5518292682927,39540.0::54900.0::226.875,55320.0::71940.0::209.5667870036101,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4116,24422.0::38762.0::203.23744769874477,39182.0::54542.0::226.875,55022.0::72062.0::209.57746478873239,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1112,24480.0::38820.0::203.22175732217573,39240.0::54600.0::226.875,55080.0::72120.0::209.57746478873239,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1183,22020.0::37920.0::225.8490566037736,38400.0::54120.0::225.57251908396947,54480.0::71040.0::192.17391304347825,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4152,22070.0::37987.0::226.27589998115224,38467.0::54204.0::225.79173285886765,54564.0::71107.0::192.0101855769812,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1303,22137.0::38075.0::226.87809009913414,38555.0::54314.0::226.10194174757282,54674.0::71195.0::191.82376974759399,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4153,22200.0::38640.0::227.95620437956205,39060.0::54780.0::225.80152671755727,55200.0::71280.0::191.19402985074626,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4156,22286.0::39655.0::222.18056558363418,40075.0::55704.0::224.6977093863971,56032.0::71424.0::191.97713097713097,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4157,22328.0::38331.0::221.45433070866142,38811.0::54633.0::226.99544937428897,54993.0::71493.0::191.62842424242424,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4158,22380.0::38400.0::221.5748031496063,38880.0::54720.0::227.27272727272728,55080.0::71580.0::191.6727272727273,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4163,22425.0::38454.0::221.5748031496063,38934.0::54774.0::227.27272727272728,55134.0::71634.0::191.6727272727273,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4159,22476.0::38515.0::221.5748031496063,38995.0::54835.0::227.27272727272728,55195.0::71695.0::191.6727272727273,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4160,22538.0::39970.0::222.34657039711192,40390.0::56050.0::225.17241379310346,56410.0::71770.0::191.71875,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4168,22583.0::38643.0::221.5748031496063,39123.0::54963.0::227.27272727272728,55323.0::71823.0::191.6727272727273,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4169,22629.0::38699.0::221.5748031496063,39179.0::55019.0::227.27272727272728,55379.0::71879.0::191.6727272727273,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4162,22680.0::39240.0::222.13740458015266,39660.0::55440.0::226.65399239543726,55860.0::71940.0::191.19402985074626,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4165,22733.0::39713.0::221.82156133828997,40193.0::55913.0::225.80152671755727,56273.0::71993.0::191.45038167938932,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4002B,21031.0::38582.0::216.8826262101228,39002.0::54872.0::227.66540642722117,55352.0::72151.0::190.75602714447288,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1099,21120.0::38700.0::217.2373540856031,39120.0::55020.0::228.11320754716982,55500.0::72240.0::190.21505376344086,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1116,21180.0::39240.0::210.23809523809524,39720.0::55140.0::227.7431906614786,55620.0::72360.0::190.21505376344086,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,1102,21248.0::39788.0::211.15384615384616,40208.0::56048.0::227.5,56468.0::72428.0::189.9248120300752,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4598,21295.0::39355.0::210.23809523809524,39835.0::55255.0::227.7431906614786,55735.0::72475.0::190.21505376344086,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4599,21360.0::39420.0::210.23809523809524,39900.0::55320.0::227.7431906614786,55800.0::72540.0::190.21505376344086,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4600,21422.0::39513.0::210.23809523809524,39993.0::55413.0::227.7431906614786,55893.0::72633.0::190.21505376344086,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4601,21480.0::39600.0::210.23809523809524,40080.0::55500.0::227.7431906614786,55980.0::72720.0::190.21505376344086,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4602,21526.0::39662.0::210.49107142857142,40142.0::55562.0::227.7431906614786,56042.0::72766.0::190.1176751973212,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4658,21589.0::39746.0::210.89523809523808,40226.0::55646.0::227.7431906614786,56126.0::72829.0::190.01284200443035,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,4659,21660.0::39840.0::211.42857142857142,40320.0::56220.0::228.11320754716982,56580.0::72900.0::190.14705882352942,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,3238,21738.0::39931.0::211.42857142857142,40411.0::55857.0::228.17875178039623,56337.0::72978.0::189.49783666846943,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
24,3252,21780.0::40880.0::212.24719101123594,41360.0::57181.0::227.33711522659755,57541.0::73020.0::189.13369726726532,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
