Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus
021b,"1","9","3458",LOISIRS,VRIJETIJD,Loisirs,Vrijetijd,152641.00000000000,173062.00000000000,B,"21",LUXEMBOURG
021b,"1","10","3466",EVERE SHOPPING,EVERE SHOPPING,Evere Shopping,Evere Shopping,152477.00000000000,172891.00000000000,B,"21",LUXEMBOURG
021b,"1","11","2695",GENEVE,GENEVE,Genève,Genève,152428.00000000000,172606.00000000000,B,"21",LUXEMBOURG
021b,"1","12","3468",PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152459.00000000000,172251.00000000000,B,"21",LUXEMBOURG
021b,"1","13","4500",RTL HOUSE,RTL HOUSE,RTL House,RTL House,152781.00000000000,171834.00000000000,B,"21",LUXEMBOURG
021b,"1","14","4505",MOMMAERTS,MOMMAERTS,Mommaerts,Mommaerts,153116.00000000000,171834.00000000000,B,"21",LUXEMBOURG
021b,"1","15","3904",CARENE,CARINA,Carène,Carina,153224.00000000000,171570.00000000000,B,"21",LUXEMBOURG
021b,"1","16","3905",COLONEL BOURG,KOLONEL BOURG,Colonel Bourg,Kolonel Bourg,152874.00000000000,171351.00000000000,B,"21",LUXEMBOURG
021b,"1","17","3911",DIVIN SAUVEUR,GODD. ZALIGMAKER,Divin Sauveur,Goddelijke Zaligmaker,152793.00000000000,171104.50000000000,B,"21",LUXEMBOURG
021b,"1","18","6454",DIAMANT,DIAMANT,Diamant,Diamant,152309.00000000000,170982.00000000000,B,"21",LUXEMBOURG
021b,"1","19","1563",OPALE,OPAAL,Opale,Opaal,152105.00000000000,171088.00000000000,B,"21",LUXEMBOURG
021b,"1","20","3216",PLASKY,PLASKY,Plasky,Plasky,151916.00000000000,171194.00000000000,B,"21",LUXEMBOURG
021b,"1","21","3707",JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151851.00000000000,170871.00000000000,B,"21",LUXEMBOURG
021b,"1","22","1463",GUEUX,GEUZEN,Gueux,Geuzen,151560.00000000000,170733.00000000000,B,"21",LUXEMBOURG
021b,"1","23","1464",MICHEL-ANGE,MICHELANGELO,Michel-Ange,Michelangelo,151254.00000000000,170542.00000000000,B,"21",LUXEMBOURG
021b,"1","24",1270B,SCHUMAN,SCHUMAN,Schuman,Schuman,151061.10000000001,170304.70000000001,B,"21",LUXEMBOURG
021b,"1","25","1476",FROISSART,FROISSART,Froissart,Froissart,150925.00000000000,170010.00000000000,B,"21",LUXEMBOURG
021b,"1","26",1497B,TOULOUSE,TOULOUSE,Toulouse,Toulouse,150509.20000000001,170303.39999999999,B,"21",LUXEMBOURG
021b,"1","27","1160",TREVES,TRIER,Trêves,Trier,150420.00000000000,170174.00000000000,B,"21",LUXEMBOURG
021b,"1","28",1162C,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150326.00000000000,169891.00000000000,B,"21",LUXEMBOURG
021b,"2","1",1262B,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150364.00000000000,169982.00000000000,B,"21",MAES
021b,"2","2","1132",TREVES,TRIER,Trêves,Trier,150392.00000000000,170066.00000000000,B,"21",MAES
021b,"2","3","1133",PARC LEOPOLD,LEOPOLDSPARK,Parc Léopold,Leopoldspark,150698.00000000000,169992.00000000000,B,"21",MAES
021b,"2","4","1416",FROISSART,FROISSART,Froissart,Froissart,150978.00000000000,169975.00000000000,B,"21",MAES
021b,"2","5","2083",SCHUMAN,SCHUMAN,Schuman,Schuman,151068.60000000001,170363.70000000001,B,"21",MAES
021b,"2","6",1402B,MICHEL-ANGE,MICHELANGELO,Michel-Ange,Michelangelo,151257.10000000001,170533.50000000000,B,"21",MAES
021b,"2","7","1419",GUEUX,GEUZEN,Gueux,Geuzen,151592.00000000000,170746.00000000000,B,"21",MAES
021b,"2","8","1403",JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151759.00000000000,170760.00000000000,B,"21",MAES
021b,"2","9","3251",PLASKY,PLASKY,Plasky,Plasky,151929.00000000000,171055.00000000000,B,"21",MAES
021b,"2","10","1516",OPALE,OPAAL,Opale,Opaal,152108.00000000000,171076.00000000000,B,"21",MAES
021b,"2","11","6451",DIAMANT,DIAMANT,Diamant,Diamant,152314.00000000000,170969.00000000000,B,"21",MAES
021b,"2","12","6448",DIAMANT,DIAMANT,Diamant,Diamant,152362.79999999999,171007.70000000001,B,"21",MAES
021b,"2","13","3956",COLONEL BOURG,KOLONEL BOURG,Colonel Bourg,Kolonel Bourg,152869.00000000000,171334.00000000000,B,"21",MAES
021b,"2","14","3957",CARENE,CARINA,Carène,Carina,153271.00000000000,171591.00000000000,B,"21",MAES
021b,"2","15","3961",MOMMAERTS,MOMMAERTS,Mommaerts,Mommaerts,153094.00000000000,171833.00000000000,B,"21",MAES
021b,"2","16","4558",RTL HOUSE,RTL HOUSE,RTL House,RTL House,152772.00000000000,171876.00000000000,B,"21",MAES
021b,"2","17","4555",PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152475.00000000000,172262.00000000000,B,"21",MAES
021b,"2","18","4556",GENEVE,GENEVE,Genève,Genève,152431.00000000000,172646.00000000000,B,"21",MAES
021b,"2","19","3450",EVERE SHOPPING,EVERE SHOPPING,Evere Shopping,Evere Shopping,152534.00000000000,172935.00000000000,B,"21",MAES
021b,"2","20","3404",LOISIRS,VRIJETIJD,Loisirs,Vrijetijd,152652.00000000000,173062.00000000000,B,"21",MAES
021b,"2","21","3424",PERMEKE,PERMEKE,Permeke,Permeke,152705.00000000000,173392.00000000000,B,"21",MAES
021b,"2","22","3306",HOEDEMAEKERS,HOEDEMAEKERS,Hoedemaekers,Hoedemaekers,152469.00000000000,173510.00000000000,B,"21",MAES
021b,"2","23","3420",OUD KAPELLEKE,OUD KAPELLEKE,Oud Kapelleke,Oud Kapelleke,152473.00000000000,173775.00000000000,B,"21",MAES
021b,"2","24","1893",BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152857.10000000001,174139.60000000001,B,"21",MAES
021b,"2","25","3279",SABCA,SABCA,SABCA,SABCA,153390.00000000000,174596.00000000000,B,"21",MAES
021b,"2","26","3280",MIDDELWEG,MIDDELWEG,Middelweg,Middelweg,153690.50000000000,174866.70000000001,B,"21",MAES
021b,"2","27","3201",MAES,MAES,Maes,Maes,154282.00000000000,175125.00000000000,B,"21",MAES
027b,"1","1",1262B,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150364.00000000000,169982.00000000000,B,"27",PLEIADES
027b,"1","2","1132",TREVES,TRIER,Trêves,Trier,150392.00000000000,170066.00000000000,B,"27",PLEIADES
027b,"1","3","1133",PARC LEOPOLD,LEOPOLDSPARK,Parc Léopold,Leopoldspark,150698.00000000000,169992.00000000000,B,"27",PLEIADES
027b,"1","4","1134",NERVIENS,NERVIERS,Nerviens,Nerviërs,151259.60000000001,169875.20000000001,B,"27",PLEIADES
027b,"1","5","1135",GAULOIS,GALLIERS,Gaulois,Galliërs,151694.00000000000,169739.00000000000,B,"27",PLEIADES
027b,"1","6","1136",MERODE,MERODE,Merode,Merode,152097.00000000000,169867.00000000000,B,"27",PLEIADES
027b,"1","7","2283",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152773.00000000000,169621.00000000000,B,"27",PLEIADES
027b,"1","8","1113",ICHEC,ICHEC,ICHEC,ICHEC,152784.00000000000,169822.00000000000,B,"27",PLEIADES
027b,"1","9","1139",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152674.00000000000,170194.00000000000,B,"27",PLEIADES
027b,"1","10","1140",DEGROOFF,DEGROOFF,Degrooff,Degrooff,153043.00000000000,170360.00000000000,B,"27",PLEIADES
027b,"1","11","1141",MEUDON,MEUDON,Meudon,Meudon,153418.00000000000,170518.00000000000,B,"27",PLEIADES
027b,"1","12","1138",ZEPHYR,WESTENWIND,Zéphyr,Westenwind,153672.00000000000,170711.00000000000,B,"27",PLEIADES
027b,"1","13","1522",VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153971.00000000000,170860.00000000000,B,"27",PLEIADES
027b,"1","14","3899",MOONENS,MOONENS,Moonens,Moonens,154232.00000000000,170893.00000000000,B,"27",PLEIADES
027b,"1","15","3900",SAINTE-FAMILLE,HEILIGE FAMILIE,Sainte-Famille,Heilige Familie,154170.00000000000,171107.00000000000,B,"27",PLEIADES
027b,"1","16","2430",ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153932.39999999999,171408.29999999999,B,"27",PLEIADES
027b,"1","17","3920",ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153969.00000000000,171591.00000000000,B,"27",PLEIADES
027b,"1","18","3902",CAPRICORNE,STEENBOK,Capricorne,Steenbok,153671.00000000000,171642.00000000000,B,"27",PLEIADES
027b,"1","19","3903",PLEIADES,PLEJADEN,Pléiades,Plejaden,153486.20000000001,171514.60000000001,B,"27",PLEIADES
027b,"1","20","2429",PLEIADES,PLEJADEN,Pléiades,Plejaden,153419.10000000001,171495.10000000001,B,"27",PLEIADES
027b,"2","1","2429",PLEIADES,PLEJADEN,Pléiades,Plejaden,153419.10000000001,171495.10000000001,B,"27",LUXEMBOURG
027b,"2","2","3958",PLEIADES,PLEJADEN,Pléiades,Plejaden,153478.00000000000,171505.00000000000,B,"27",LUXEMBOURG
027b,"2","3","3959",CAPRICORNE,STEENBOK,Capricorne,Steenbok,153681.00000000000,171645.00000000000,B,"27",LUXEMBOURG
027b,"2","4","3962",ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153978.29999999999,171564.00000000000,B,"27",LUXEMBOURG
027b,"2","5","2431",ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153932.39999999999,171408.29999999999,B,"27",LUXEMBOURG
027b,"2","6","3909",SAINTE-FAMILLE,HEILIGE FAMILIE,Sainte-Famille,Heilige Familie,154169.00000000000,171086.00000000000,B,"27",LUXEMBOURG
027b,"2","7","3910",MOONENS,MOONENS,Moonens,Moonens,154216.00000000000,170896.00000000000,B,"27",LUXEMBOURG
027b,"2","8","3919",VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153941.00000000000,170860.00000000000,B,"27",LUXEMBOURG
027b,"2","9","1150",ZEPHYR,WESTENWIND,Zéphyr,Westenwind,153717.00000000000,170749.00000000000,B,"27",LUXEMBOURG
027b,"2","10","1152",MEUDON,MEUDON,Meudon,Meudon,153382.00000000000,170500.00000000000,B,"27",LUXEMBOURG
027b,"2","11","1153",DEGROOFF,DEGROOFF,Degrooff,Degrooff,153011.00000000000,170357.00000000000,B,"27",LUXEMBOURG
027b,"2","12","1154",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152649.00000000000,170149.00000000000,B,"27",LUXEMBOURG
027b,"2","13","2287",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152625.20000000001,169733.29999999999,B,"27",LUXEMBOURG
027b,"2","14","1156",MERODE,MERODE,Merode,Merode,152076.00000000000,169911.00000000000,B,"27",LUXEMBOURG
027b,"2","15","1157",GAULOIS,GALLIERS,Gaulois,Galliërs,151677.00000000000,169756.00000000000,B,"27",LUXEMBOURG
027b,"2","16","1158",NERVIENS,NERVIERS,Nerviens,Nerviërs,151218.00000000000,169907.00000000000,B,"27",LUXEMBOURG
027b,"2","17","1476",FROISSART,FROISSART,Froissart,Froissart,150925.00000000000,170010.00000000000,B,"27",LUXEMBOURG
027b,"2","18",1497B,TOULOUSE,TOULOUSE,Toulouse,Toulouse,150509.20000000001,170303.39999999999,B,"27",LUXEMBOURG
027b,"2","19","1160",TREVES,TRIER,Trêves,Trier,150420.00000000000,170174.00000000000,B,"27",LUXEMBOURG
027b,"2","20",1162C,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150326.00000000000,169891.00000000000,B,"27",LUXEMBOURG
028b,"1","1","2919",BRABANCONNE,BRABANCONNE,Brabançonne,Brabançonne,151293.79999999999,171250.10000000001,B,"28",KONKEL
028b,"1","2","6021",CHASSEURS ARDEN.,ARDENSE JAGERS,Chasseurs Ardennais,Ardense Jagers,151458.00000000000,170984.00000000000,B,"28",KONKEL
028b,"1","3","1403",JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151759.00000000000,170760.00000000000,B,"28",KONKEL
028b,"1","4","1404",VICTOR HUGO,VICTOR HUGO,Victor Hugo,Victor Hugo,152018.00000000000,170812.00000000000,B,"28",KONKEL
028b,"1","5","6449",DIAMANT,DIAMANT,Diamant,Diamant,152324.00000000000,170924.00000000000,B,"28",KONKEL
028b,"1","6","1406",VERGOTE,VERGOTE,Vergote,Vergote,152482.00000000000,170595.00000000000,B,"28",KONKEL
028b,"1","7","1424",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152656.00000000000,170208.00000000000,B,"28",KONKEL
028b,"1","8","1140",DEGROOFF,DEGROOFF,Degrooff,Degrooff,153043.00000000000,170360.00000000000,B,"28",KONKEL
028b,"1","9","1141",MEUDON,MEUDON,Meudon,Meudon,153418.00000000000,170518.00000000000,B,"28",KONKEL
028b,"1","10","1408",MONTALD,MONTALD,Montald,Montald,153700.00000000000,170399.00000000000,B,"28",KONKEL
028b,"1","11","6476",TOMBERG,TOMBERG,Tomberg,Tomberg,153948.00000000000,170270.00000000000,B,"28",KONKEL
028b,"1","12","1410",MELARD,MELARD,Melard,Melard,154201.00000000000,170180.00000000000,B,"28",KONKEL
028b,"1","13","1421",SLEGERS,SLEGERS,Slegers,Slegers,154482.00000000000,170116.00000000000,B,"28",KONKEL
028b,"1","14","1412",VOOT,VOOT,Voot,Voot,154663.00000000000,170067.00000000000,B,"28",KONKEL
028b,"1","15","1422",DEPORTES,WEGGEVOERDEN,Déportés,Weggevoerden,154869.00000000000,169934.00000000000,B,"28",KONKEL
028b,"1","16","1423",PARC MALOU,MALOUPARK,Parc Malou,Maloupark,155039.00000000000,169990.00000000000,B,"28",KONKEL
028b,"1","17","1415",STADE FALLON,FALLON STADION,Stade Fallon,Fallon Stadion,155251.00000000000,170087.00000000000,B,"28",KONKEL
028b,"1","18","1831",DON BOSCO,DON BOSCO,Don Bosco,Don Bosco,155647.00000000000,170113.00000000000,B,"28",KONKEL
028b,"1","19","1830",KONKEL,KONKEL,Konkel,Konkel,155785.00000000000,170189.00000000000,B,"28",KONKEL
028b,"2","1","1830",KONKEL,KONKEL,Konkel,Konkel,155785.00000000000,170189.00000000000,B,"28",BRABANCONNE
028b,"2","2","1832",DON BOSCO,DON BOSCO,Don Bosco,Don Bosco,155664.00000000000,170128.00000000000,B,"28",BRABANCONNE
028b,"2","3",1833B,STADE FALLON,FALLON STADION,Stade Fallon,Fallon Stadion,155278.00000000000,170104.00000000000,B,"28",BRABANCONNE
028b,"2","4","1451",PARC MALOU,MALOUPARK,Parc Malou,Maloupark,154997.00000000000,170019.00000000000,B,"28",BRABANCONNE
028b,"2","5","1450",DEPORTES,WEGGEVOERDEN,Déportés,Weggevoerden,154790.00000000000,169940.00000000000,B,"28",BRABANCONNE
028b,"2","6","1454",VOOT,VOOT,Voot,Voot,154617.00000000000,170110.00000000000,B,"28",BRABANCONNE
028b,"2","7","1449",SLEGERS,SLEGERS,Slegers,Slegers,154462.00000000000,170122.00000000000,B,"28",BRABANCONNE
028b,"2","8","1456",MELARD,MELARD,Melard,Melard,154129.00000000000,170217.00000000000,B,"28",BRABANCONNE
028b,"2","9","6477",TOMBERG,TOMBERG,Tomberg,Tomberg,153964.00000000000,170282.00000000000,B,"28",BRABANCONNE
028b,"2","10","1458",MONTALD,MONTALD,Montald,Montald,153694.00000000000,170411.00000000000,B,"28",BRABANCONNE
028b,"2","11","1152",MEUDON,MEUDON,Meudon,Meudon,153382.00000000000,170500.00000000000,B,"28",BRABANCONNE
028b,"2","12","1153",DEGROOFF,DEGROOFF,Degrooff,Degrooff,153011.00000000000,170357.00000000000,B,"28",BRABANCONNE
028b,"2","13","1459",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152643.00000000000,170280.00000000000,B,"28",BRABANCONNE
028b,"2","14","1460",VERGOTE,VERGOTE,Vergote,Vergote,152521.00000000000,170603.00000000000,B,"28",BRABANCONNE
028b,"2","15","6450",DIAMANT,DIAMANT,Diamant,Diamant,152318.00000000000,170934.00000000000,B,"28",BRABANCONNE
028b,"2","16","1462",VICTOR HUGO,VICTOR HUGO,Victor Hugo,Victor Hugo,152070.00000000000,170847.00000000000,B,"28",BRABANCONNE
028b,"2","17","6055",JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151726.00000000000,170740.00000000000,B,"28",BRABANCONNE
028b,"2","18","6056",CHASSEURS ARDEN.,ARDENSE JAGERS,Chasseurs Ardennais,Ardense Jagers,151485.00000000000,170968.00000000000,B,"28",BRABANCONNE
028b,"2","19","2919",BRABANCONNE,BRABANCONNE,Brabançonne,Brabançonne,151293.79999999999,171250.10000000001,B,"28",BRABANCONNE
029b,"1","1","2594",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148886.29999999999,171148.50000000000,B,"29",HOF TEN BERG
029b,"1","2","1820",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148771.00000000000,171120.00000000000,B,"29",HOF TEN BERG
029b,"1","3","2296",ARENBERG,ARENBERG,Arenberg,Arenberg,149136.00000000000,170863.00000000000,B,"29",HOF TEN BERG
029b,"1","4","6445",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149193.00000000000,170606.00000000000,B,"29",HOF TEN BERG
029b,"1","5","3072",ROSA PARKS,ROSA PARKS,Rosa Parks,Rosa Parks,149485.00000000000,170777.00000000000,B,"29",HOF TEN BERG
029b,"1","6","3353",TREURENBERG,TREURENBERG,Treurenberg,Treurenberg,149650.00000000000,170832.00000000000,B,"29",HOF TEN BERG
029b,"1","7","3354",PRESSE,DRUKPERS,Presse,Drukpers,149944.00000000000,170922.00000000000,B,"29",HOF TEN BERG
029b,"1","8","1508",MADOU,MADOU,Madou,Madou,150083.00000000000,170970.00000000000,B,"29",HOF TEN BERG
029b,"1","9","1509",SAINT-JOSSE,SINT-JOOST,Saint-Josse,Sint-Joost,150393.00000000000,171039.00000000000,B,"29",HOF TEN BERG
029b,"1","10","2680",CLOVIS,CLOVIS,Clovis,Clovis,150873.00000000000,171132.00000000000,B,"29",HOF TEN BERG
029b,"1","11","1512",VINCOTTE,VINCOTTE,Vinçotte,Vinçotte,151131.00000000000,171247.00000000000,B,"29",HOF TEN BERG
029b,"1","12","1513",DAILLY,DAILLY,Dailly,Dailly,151388.00000000000,171342.00000000000,B,"29",HOF TEN BERG
029b,"1","13","1514",RADIUM,RADIUM,Radium,Radium,151623.00000000000,171395.00000000000,B,"29",HOF TEN BERG
029b,"1","14","1515",PLASKY,PLASKY,Plasky,Plasky,151814.00000000000,171236.00000000000,B,"29",HOF TEN BERG
029b,"1","15","1516",OPALE,OPAAL,Opale,Opaal,152108.00000000000,171076.00000000000,B,"29",HOF TEN BERG
029b,"1","16","6451",DIAMANT,DIAMANT,Diamant,Diamant,152314.00000000000,170969.00000000000,B,"29",HOF TEN BERG
029b,"1","17","1518",LEVIE,LEVIE,Levie,Levie,152746.00000000000,170836.00000000000,B,"29",HOF TEN BERG
029b,"1","18","1519",MAI,MEI,Mai,Mei,153151.00000000000,170881.00000000000,B,"29",HOF TEN BERG
029b,"1","19","1520",HEYDENBERG,HEYDENBERG,Heydenberg,Heydenberg,153442.00000000000,170914.00000000000,B,"29",HOF TEN BERG
029b,"1","20","1521",SPEECKAERT,SPEECKAERT,Speeckaert,Speeckaert,153632.00000000000,170894.00000000000,B,"29",HOF TEN BERG
029b,"1","21","1522",VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153971.00000000000,170860.00000000000,B,"29",HOF TEN BERG
029b,"1","22","3899",MOONENS,MOONENS,Moonens,Moonens,154232.00000000000,170893.00000000000,B,"29",HOF TEN BERG
029b,"1","23","1529",HYMANS,HYMANS,Hymans,Hymans,154399.00000000000,170705.00000000000,B,"29",HOF TEN BERG
029b,"1","24","1379",ROODEBEEK,ROODEBEEK,Roodebeek,Roodebeek,154744.70000000001,170841.50000000000,B,"29",HOF TEN BERG
029b,"1","25","1540",CHARMILLE,HAAGBEUKEN,Charmille,Haagbeuken,154612.00000000000,171153.00000000000,B,"29",HOF TEN BERG
029b,"1","26","1525",PEUPLIERS,POPULIEREN,Peupliers,Populieren,154876.00000000000,171389.00000000000,B,"29",HOF TEN BERG
029b,"1","27","1526",MARCEL THIRY,MARCEL THIRY,Marcel Thiry,Marcel Thiry,155057.00000000000,171700.00000000000,B,"29",HOF TEN BERG
029b,"1","28","1527",JESPERS,JESPERS,Jespers,Jespers,155117.89999999999,171859.39999999999,B,"29",HOF TEN BERG
029b,"1","29","1528",HOF TEN BERG,HOF TEN BERG,Hof ten Berg,Hof ten Berg,154925.00000000000,172048.00000000000,B,"29",HOF TEN BERG
029b,"2","1","1528",HOF TEN BERG,HOF TEN BERG,Hof ten Berg,Hof ten Berg,154925.00000000000,172048.00000000000,B,"29",DE BROUCKERE
029b,"2","2","1552",JESPERS,JESPERS,Jespers,Jespers,155162.00000000000,171922.00000000000,B,"29",DE BROUCKERE
029b,"2","3","1553",MARCEL THIRY,MARCEL THIRY,Marcel Thiry,Marcel Thiry,154940.00000000000,171615.00000000000,B,"29",DE BROUCKERE
029b,"2","4","1554",PEUPLIERS,POPULIEREN,Peupliers,Populieren,154833.00000000000,171346.00000000000,B,"29",DE BROUCKERE
029b,"2","5","1550",CHARMILLE,HAAGBEUKEN,Charmille,Haagbeuken,154649.00000000000,171183.00000000000,B,"29",DE BROUCKERE
029b,"2","6","1385",ROODEBEEK,ROODEBEEK,Roodebeek,Roodebeek,154760.60000000001,170823.10000000001,B,"29",DE BROUCKERE
029b,"2","7","1578",HYMANS,HYMANS,Hymans,Hymans,154350.00000000000,170721.00000000000,B,"29",DE BROUCKERE
029b,"2","8","3910",MOONENS,MOONENS,Moonens,Moonens,154216.00000000000,170896.00000000000,B,"29",DE BROUCKERE
029b,"2","9","1557",VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153934.00000000000,170885.00000000000,B,"29",DE BROUCKERE
029b,"2","10","1558",SPEECKAERT,SPEECKAERT,Speeckaert,Speeckaert,153628.00000000000,170913.00000000000,B,"29",DE BROUCKERE
029b,"2","11","1559",HEYDENBERG,HEYDENBERG,Heydenberg,Heydenberg,153360.00000000000,170926.00000000000,B,"29",DE BROUCKERE
029b,"2","12","1560",MAI,MEI,Mai,Mei,153225.00000000000,170909.00000000000,B,"29",DE BROUCKERE
029b,"2","13","1561",LEVIE,LEVIE,Levie,Levie,152827.00000000000,170851.00000000000,B,"29",DE BROUCKERE
029b,"2","14","6454",DIAMANT,DIAMANT,Diamant,Diamant,152309.00000000000,170982.00000000000,B,"29",DE BROUCKERE
029b,"2","15","1563",OPALE,OPAAL,Opale,Opaal,152105.00000000000,171088.00000000000,B,"29",DE BROUCKERE
029b,"2","16","3216",PLASKY,PLASKY,Plasky,Plasky,151916.00000000000,171194.00000000000,B,"29",DE BROUCKERE
029b,"2","17","1565",RADIUM,RADIUM,Radium,Radium,151632.00000000000,171387.00000000000,B,"29",DE BROUCKERE
029b,"2","18","1566",DAILLY,DAILLY,Dailly,Dailly,151359.00000000000,171348.00000000000,B,"29",DE BROUCKERE
029b,"2","19","1567",VINCOTTE,VINCOTTE,Vinçotte,Vinçotte,151086.00000000000,171237.00000000000,B,"29",DE BROUCKERE
029b,"2","20","1568",CLOVIS,CLOVIS,Clovis,Clovis,150870.00000000000,171055.00000000000,B,"29",DE BROUCKERE
029b,"2","21","3219",WATERLOO WILSON,WATERLOO WILSON,Waterloo Wilson,Waterloo Wilson,150877.00000000000,170823.00000000000,B,"29",DE BROUCKERE
029b,"2","22",1569B,GUTENBERG,GUTENBERG,Gutenberg,Gutenberg,150591.00000000000,170970.00000000000,B,"29",DE BROUCKERE
029b,"2","23","1570",SAINT-JOSSE,SINT-JOOST,Saint-Josse,Sint-Joost,150374.00000000000,171046.00000000000,B,"29",DE BROUCKERE
029b,"2","24","1571",MADOU,MADOU,Madou,Madou,150061.00000000000,171033.00000000000,B,"29",DE BROUCKERE
029b,"2","25","3358",PRESSE,DRUKPERS,Presse,Drukpers,149931.60000000001,170841.50000000000,B,"29",DE BROUCKERE
029b,"2","26","3359",TREURENBERG,TREURENBERG,Treurenberg,Treurenberg,149633.60000000001,170805.39999999999,B,"29",DE BROUCKERE
029b,"2","27","3062",ROSA PARKS,ROSA PARKS,Rosa Parks,Rosa Parks,149469.00000000000,170766.00000000000,B,"29",DE BROUCKERE
029b,"2","28","6442",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149340.00000000000,170677.00000000000,B,"29",DE BROUCKERE
029b,"2","29","6447",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149173.00000000000,170610.00000000000,B,"29",DE BROUCKERE
029b,"2","30","2301",ARENBERG,ARENBERG,Arenberg,Arenberg,149164.00000000000,170985.00000000000,B,"29",DE BROUCKERE
029b,"2","31","2595",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148953.39999999999,171122.89999999999,B,"29",DE BROUCKERE
029b,"2","32","2594",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148886.29999999999,171148.50000000000,B,"29",DE BROUCKERE
033b,"1","1",3633C,DANSAERT,DANSAERT,Dansaert,Dansaert,148283.00000000000,171194.00000000000,B,"33",LOUISE
033b,"1","2","2212",BOURSE,BEURS,Bourse,Beurs,148447.00000000000,170887.00000000000,B,"33",LOUISE
033b,"1","3","2578",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148410.00000000000,170587.00000000000,B,"33",LOUISE
033b,"1","4","1063",CESAR DE PAEPE,CESAR DE PAEPE,César De Paepe,César De Paepe,148735.00000000000,170275.00000000000,B,"33",LOUISE
033b,"1","5","1127",CHAPELLE,KAPELLEKERK,Chapelle,Kapellekerk,148807.00000000000,170093.00000000000,B,"33",LOUISE
